373	1634	1
373	6891	1
373	7623	1
373	7933	1
373	24333	2
373	27839	1
373	28766	1
373	39789	1
373	48252	1
373	51103	1
373	58441	1
373	60508	1
373	69768	1
373	71982	1
373	77686	1
373	78333	4
373	79271	1
373	88045	1
373	94161	1
373	104199	1
373	104278	1
373	105591	2
373	106000	1
373	118095	1
373	124188	1
373	124889	1
373	127731	1
373	128438	1
373	128586	1
390	2957	1
390	4787	1
390	14928	1
390	17796	1
390	20702	1
390	36262	1
390	37643	1
390	40517	2
390	41194	1
390	51309	1
390	51533	1
390	53703	1
390	63021	1
390	72982	1
390	74579	1
390	81317	1
390	83290	1
390	89680	1
390	94151	1
390	94350	1
390	97348	1
390	111851	1
390	119067	1
390	121612	1
390	121683	1
390	126865	1
390	132210	1
390	132256	1
406	1962	1
406	6220	1
406	23377	1
406	26055	2
406	27010	1
406	28141	1
406	31958	1
406	32292	1
406	32358	1
406	32599	1
406	36108	1
406	36296	1
406	38800	1
406	48650	1
406	48655	1
406	49316	2
406	51702	1
406	53470	1
406	60384	1
406	61958	1
406	65631	1
406	72034	1
406	78994	1
406	97864	1
406	97903	1
406	98779	1
406	107032	1
406	107361	1
406	107384	3
406	113115	1
406	114423	1
406	116123	2
406	117418	2
406	117506	2
406	117513	2
406	117514	1
406	125645	1
406	125731	1
450	2395	1
450	3576	1
450	18213	1
450	24333	1
450	27197	1
450	29951	1
450	38613	1
450	51438	1
450	53603	1
450	53763	1
450	55347	1
450	56964	1
450	57347	1
450	57410	1
450	57486	1
450	57740	1
450	59526	1
450	59622	3
450	59766	1
450	61132	1
450	61637	1
450	68060	1
450	69065	1
450	69351	1
450	71175	1
450	72630	1
450	75187	1
450	75369	1
450	75425	5
450	76633	1
450	77194	1
450	82119	1
450	105313	1
450	106011	1
450	106227	1
450	109067	1
450	109243	1
450	118872	1
450	124596	1
450	124878	1
450	129575	11
516	4583	1
516	12110	1
516	19983	1
516	23924	1
516	27374	1
516	36914	1
516	53573	1
516	53574	3
516	56580	1
516	63461	1
516	66415	1
516	68929	1
516	81312	1
516	82214	1
516	85374	1
516	85396	1
516	91563	1
516	91717	1
516	95817	1
516	95836	1
516	102973	1
516	117131	1
516	129615	1
563	573	2
563	576	2
563	1622	1
563	1666	1
563	4769	1
563	5951	1
563	6659	1
563	7249	3
563	7280	1
563	24594	1
563	29820	1
563	34392	1
563	34478	1
563	34496	1
563	34514	1
563	41785	1
563	43120	1
563	52488	1
563	54255	1
563	57740	1
563	60253	4
563	61503	1
563	66178	1
563	69160	3
563	69219	1
563	69471	3
563	72521	1
563	72534	2
563	74917	5
563	74935	1
563	74993	1
563	75733	1
563	78935	1
563	81317	1
563	81529	1
563	86641	2
563	90707	2
563	92642	1
563	96300	2
563	99066	1
563	104511	2
563	106011	9
563	109067	2
563	128972	3
573	1622	1
573	6758	1
573	7249	3
573	7252	1
573	8198	1
573	9439	1
573	27784	1
573	28766	1
573	29820	1
573	33739	1
573	34478	2
573	36767	1
573	39188	1
573	44553	1
573	46018	1
573	51012	1
573	51017	1
573	52488	1
573	53449	1
573	60253	1
573	67288	1
573	69160	1
573	69471	6
573	72534	1
573	74917	1
573	74935	3
573	74943	1
573	75733	1
573	75810	1
573	77646	1
573	78157	1
573	78218	1
573	80165	1
573	81679	1
573	86641	1
573	89976	1
573	96156	1
573	96298	1
573	96300	4
573	100024	1
573	103094	1
573	105037	1
573	106011	9
573	109067	1
573	113545	1
573	113724	1
573	113737	3
573	114972	1
573	122005	1
573	122881	1
573	128972	3
576	1618	2
576	1634	2
576	2846	1
576	6659	1
576	7249	3
576	11683	1
576	11691	1
576	18176	1
576	24161	1
576	24462	1
576	25192	1
576	33739	4
576	34345	1
576	34478	3
576	34590	1
576	38533	1
576	46458	1
576	50196	1
576	55260	1
576	55988	1
576	58168	2
576	59622	1
576	60247	1
576	60253	4
576	69160	3
576	69219	1
576	69471	3
576	69473	2
576	70962	1
576	70963	1
576	71982	1
576	72534	2
576	74277	1
576	74917	6
576	74935	3
576	74943	3
576	75733	1
576	77086	1
576	78935	2
576	89979	1
576	90713	1
576	91432	5
576	92368	1
576	95071	1
576	96288	1
576	99988	1
576	100024	3
576	101223	1
576	101677	1
576	102330	2
576	105368	1
576	106011	7
576	108267	1
576	110163	1
576	113737	2
576	115790	1
576	121431	1
576	122881	1
576	128972	6
581	1634	1
581	5951	1
581	7254	2
581	11691	1
581	23844	1
581	24594	1
